customer_id,annual_income,monthly_inhand_salary,num_bank_accounts,num_credit_card,interest_rate,num_of_loan,type_of_loan,delay_from_due_date,num_of_delayed_payment,changed_credit_limit,num_credit_inquiries,credit_mix,outstanding_debt,credit_utilization_ratio,payment_of_min_amount,total_emi_per_month,amount_invested_monthly,payment_behaviour,monthly_balance,snapshot_date,credit_history_age
cus_0x2a85,16041.85,,,,,5,"mortgage loan, home equity loan, auto loan, not specified, personal loan",,17,2.17,,bad,4902.52,,yes,,24.127751592490913,high_spent_large_value_payments,303.85811938069406,2024-07-01,
cus_0x2a86,50817.9,,,,,2,"home equity loan, student loan",,15,17.05,,standard,2368.19,,nm,,79.41901900966067,high_spent_medium_value_payments,576.2262488819875,2024-03-01,
cus_0x2a8c,17296.38,,,,,3,"payday loan, debt consolidation loan, mortgage loan",,18,17.34,,bad,4624.73,,yes,,117.34283182822556,low_spent_small_value_payments,271.33295798886485,2024-08-01,
cus_0x2a8f,7424.24,,,,,5,"debt consolidation loan, auto loan, not specified, mortgage loan, personal loan",,16,24.41,,bad,4717.15,,yes,,78.35654799173831,unknown,248.25950133794444,2024-08-01,
cus_0x2a91,42070.96,,,,,2,"student loan, debt consolidation loan",,18,9.02,,unknown,369.11,,yes,,92.50368506090172,high_spent_small_value_payments,485.77951546538566,2024-02-01,
cus_0x2aa8,97009.44,,,,,0,"",,7,7.53,,good,472.88,,no,,403.33991644501845,high_spent_small_value_payments,682.3720835549816,2024-12-01,
cus_0x2aac,35853.56,,,,,5,"debt consolidation loan, credit-builder loan, auto loan, not specified, mortgage loan",,15,8.11,,standard,2410.94,,yes,,116.73341183152692,low_spent_large_value_payments,336.7393281912811,2023-08-01,
cus_0x2abb,68898.56,,,,,6,"credit-builder loan, home equity loan, not specified, auto loan, payday loan, debt consolidation loan",,12,22.8,,bad,3234.47,,yes,,76.56250597892911,high_spent_medium_value_payments,230.3269739154183,2024-07-01,
cus_0x2ac3,131931.12,,,,,2,"credit-builder loan, personal loan",,3,3.19,,good,1381.1,,no,,,low_spent_medium_value_payments,916.6862310588753,2024-07-01,
cus_0x2acc,108171.63,,,,,3,"not specified, mortgage loan, debt consolidation loan",,11,5.24,,good,461.19,,no,,691.5581938789479,low_spent_large_value_payments,342.10142269065966,2023-04-01,
cus_0x2ad1,75654.81,,,,,1,mortgage loan,,15,11.4,,standard,1063.69,,yes,,70.08708083012664,high_spent_large_value_payments,738.2318119052266,2024-07-01,
cus_0x2ad4,11038.375,,,,,1,student loan,,12,10.94,,standard,432.06,,no,,23.64013061466941,low_spent_medium_value_payments,329.3331441469305,2025-01-01,
cus_0x2ad5,136726.68,,,,,2,"debt consolidation loan, not specified",,12,0.3500000000000001,,good,1299.02,,nm,,397.90733741217554,high_spent_medium_value_payments,807.7892876364833,2023-12-01,
cus_0x2ad6,7127.455,,,,,4,"payday loan, credit-builder loan, personal loan, mortgage loan",,25,26.31,,bad,2698.32,,yes,,67.38867263713647,unknown,266.01248733368334,2023-05-01,
cus_0x2ad8,17770.795,,,,,4,"not specified, personal loan, auto loan, student loan",,20,15.04,,unknown,429.74,,yes,,,low_spent_small_value_payments,230.52579475814036,2024-07-01,
cus_0x2adf,7577.175,,,,,4,"credit-builder loan, auto loan, home equity loan, student loan",,18,8.84,,standard,1355.48,,yes,,23.534474879349,low_spent_large_value_payments,254.4699617238276,2023-03-01,
cus_0x2ae8,132273.75,,,,,2,"debt consolidation loan, mortgage loan",,5,6.46,,good,827.64,,no,,1086.2305232035844,low_spent_medium_value_payments,129.14941460958835,2024-08-01,
cus_0x2ae9,41073.26,,,,,2,"home equity loan, auto loan",,15,6.22,,bad,2446.32,,yes,,69.38787433622755,high_spent_medium_value_payments,462.0624879682188,2024-06-01,
cus_0x2aed,,,,,,4,"auto loan, student loan, home equity loan, debt consolidation loan",,13,13.46,,standard,830.5,,yes,,597.0883736764866,low_spent_large_value_payments,140.9419500283284,2023-09-01,
cus_0x2aff,34483.9,,,,,6,"credit-builder loan, student loan, home equity loan, debt consolidation loan, personal loan, payday loan",,14,2.12,,bad,4386.53,,yes,,,unknown,263.07897179426914,2023-08-01,
cus_0x2b00,28497.51,,,,,1,personal loan,,8,3.67,,good,288.92,,no,,171.11857859730694,low_spent_large_value_payments,331.51204632086376,2024-09-01,
cus_0x2b06,71614.2,,,,,2,"student loan, personal loan",,11,5.13,,good,1273.45,,no,,,high_spent_large_value_payments,691.3315323704633,2023-08-01,
cus_0x2b11,112270.59,,,,,3,"credit-builder loan, debt consolidation loan, personal loan",,9,1.6,,good,409.62,,no,,,low_spent_medium_value_payments,317.91259760097313,2024-04-01,
cus_0x2b15,54315.46,,,,,3,"debt consolidation loan, personal loan, auto loan",,20,10.39,,standard,286.69,,yes,,158.76889302294873,high_spent_medium_value_payments,429.48459475447413,2023-11-01,
cus_0x2b1c,39305.86,,,,,2,"debt consolidation loan, student loan",,15,13.329999999999998,,unknown,1365.29,,nm,,83.14636466185887,high_spent_medium_value_payments,450.89732411773537,2024-09-01,
cus_0x2b2a,59226.15,,,,,3,"student loan, auto loan, not specified",,13,8.7,,good,710.49,,no,,93.28219388911141,high_spent_large_value_payments,529.8848993146506,2023-10-01,
cus_0x2b2b,16069.92,,,,,5,"home equity loan, debt consolidation loan, student loan, not specified, personal loan",,23,28.59,,bad,4555.49,,nm,,114.09497870544146,low_spent_small_value_payments,214.4961613651628,2024-04-01,
cus_0x2b2d,28119.52,,,,,0,"",,18,8.54,,unknown,917.64,,yes,,123.47798409946628,low_spent_medium_value_payments,371.6513492338671,2023-01-01,
cus_0x2b39,45764.14,,,,,2,"debt consolidation loan, credit-builder loan",,14,9.31,,unknown,146.1,,no,,519.1207684502987,low_spent_small_value_payments,106.25249594691091,2023-10-01,
cus_0x2b3b,58731.76,,,,,2,"not specified, auto loan",,15,12.92,,unknown,1229.65,,yes,,154.89429630373647,low_spent_medium_value_payments,505.81580726476363,2024-03-01,
cus_0x2b3c,35751.93,,,,,0,"",,,7.54,,good,380.52,,no,,49.4318605731111,high_spent_medium_value_payments,513.9008894268891,2023-02-01,
cus_0x2b4c,37570.83,,,,,0,"",,9,2.17,,good,1194.37,,no,,193.16078399906883,high_spent_small_value_payments,375.02946600093117,2024-10-01,
cus_0x2b52,88778.4,,,,,3,"debt consolidation loan, auto loan, mortgage loan",,8,4.17,,standard,44.85,,yes,,234.75244957835545,high_spent_medium_value_payments,483.4538004513279,2024-01-01,
cus_0x2b59,28146.26,,,,,5,"credit-builder loan, auto loan, home equity loan, debt consolidation loan, personal loan",,24,13.91,,unknown,4841.16,,yes,,236.87112667071258,low_spent_medium_value_payments,231.997893021402,2024-01-01,
cus_0x2b5d,,,,,,5,"credit-builder loan, mortgage loan, auto loan, payday loan, debt consolidation loan",,,10.81,,standard,2090.46,,yes,,28.6709422365618,high_spent_large_value_payments,318.1654388786708,2023-12-01,
cus_0x2b60,60400.17,,,,,5,"debt consolidation loan, credit-builder loan, not specified, payday loan, home equity loan",,25,30.02,,bad,4058.77,,yes,,133.17478157306715,low_spent_medium_value_payments,436.2041368079902,2023-09-01,
cus_0x2b6a,26805.85,,,,,5,"auto loan, payday loan, personal loan, credit-builder loan, mortgage loan",,13,16.29,,standard,1434.01,,yes,,69.77385386432303,high_spent_medium_value_payments,314.3689538844115,2025-01-01,
cus_0x2b73,17263.94,,,,,5,"auto loan, payday loan, mortgage loan, credit-builder loan, not specified",,18,27.15,,bad,4149.76,,yes,,55.97987444611257,low_spent_small_value_payments,299.2324290268475,2023-08-01,
cus_0x2b76,25580.34,,,,,2,"payday loan, auto loan",,10,15.39,,unknown,17.6,,yes,,52.8396592517348,low_spent_large_value_payments,374.01411240475807,2023-06-01,
cus_0x2b77,15167.62,,,,,1,credit-builder loan,,4,13.36,,good,847.03,,no,,93.63427927328743,low_spent_medium_value_payments,323.631745006251,2023-09-01,
cus_0x2b7a,66516.32,,,,,3,"debt consolidation loan, home equity loan, not specified",,14,17.92,,standard,32.95,,yes,,212.89439017926293,low_spent_medium_value_payments,437.91563029210226,2024-08-01,
cus_0x2b8e,,,,,,4,"payday loan, credit-builder loan, student loan, debt consolidation loan",,14,18.65,,standard,477.41,,yes,,415.63657499710183,high_spent_medium_value_payments,607.5432401705058,2024-06-01,
cus_0x2b98,8294.385,,,,,6,"home equity loan, student loan, mortgage loan, debt consolidation loan, payday loan, not specified",,11,7.59,,standard,1756.74,,nm,,72.8765401776671,unknown,263.71127206413144,2025-01-01,
cus_0x2b9f,141816.36,,,,,0,"",,12,9.2,,unknown,532.62,,no,,157.2030553675397,high_spent_large_value_payments,1283.0999446324602,2023-12-01,
cus_0x2bb2,57864.6,,,,,3,"debt consolidation loan, mortgage loan, not specified",,12,17.16,,standard,539.17,,yes,,331.7081960697145,low_spent_small_value_payments,339.1746439218053,2024-11-01,
cus_0x2bc4,26094.08,,,,,3,"mortgage loan, debt consolidation loan, payday loan",,9,1.6500000000000004,,standard,945.7,,nm,,239.46533369305172,low_spent_small_value_payments,211.30577236324743,2024-03-01,
cus_0x2bc8,7981.735,,,,,3,"payday loan, personal loan, auto loan",,16,15.3,,bad,4829.8,,yes,,70.46453443127184,low_spent_medium_value_payments,278.5247474724105,2023-02-01,
cus_0x2bc9,37819.13,,,,,2,"mortgage loan, payday loan",,1,7.63,,good,754.73,,no,,252.0297495548122,low_spent_large_value_payments,257.08093877086554,2023-02-01,
cus_0x2bdc,119223.09,,,,,0,"",,4,4.53,,unknown,14.96,,no,,201.1301814828621,high_spent_large_value_payments,1043.495568517138,2024-08-01,
cus_0x2be8,73938.68,,,,,2,"personal loan, payday loan",,19,17.89,,unknown,2596.08,,yes,,108.27783209882408,high_spent_large_value_payments,708.276449515172,2023-08-01,
cus_0x2bf1,73128.0,,,,,1,auto loan,,12,15.63,,unknown,1237.13,,yes,,91.34941391881719,high_spent_large_value_payments,685.8834382591425,2023-09-01,
cus_0x2bf3,122658.64,,,,,1,debt consolidation loan,,10,11.98,,unknown,210.65,,no,,,low_spent_medium_value_payments,590.3600102446327,2025-01-01,
cus_0x2bf4,42586.46,,,,,3,"student loan, credit-builder loan, home equity loan",,7,-6.03,,unknown,1053.75,,no,,33.3469132755201,unknown,513.7312947777093,2023-07-01,
cus_0x2bf7,118884.0,,,,,0,"",,3,8.29,,good,830.63,,no,,639.8314334174238,low_spent_medium_value_payments,606.6685665825762,2024-08-01,
cus_0x2bfa,11956.285,,,,,3,"student loan, personal loan, auto loan",,12,19.75,,standard,809.11,,yes,,48.200280152241,unknown,330.69702453483063,2023-01-01,
cus_0x2bfc,,,,,,4,"auto loan, personal loan, student loan, credit-builder loan",,10,16.04,,standard,449.06,,yes,,413.67768047917485,low_spent_large_value_payments,230.67309409921657,2024-01-01,
cus_0x2bfe,29376.07,,,,,3,"auto loan, mortgage loan, student loan",,4,8.28,,unknown,1439.6,,no,,34.65850022060472,high_spent_large_value_payments,353.12465183442663,2023-04-01,
cus_0x2c04,33479.22,,,,,0,"",,2,11.7,,good,,,no,,117.88605885492449,low_spent_small_value_payments,448.7074411450755,2023-04-01,
cus_0x2c08,66357.14,,,,,1,student loan,,15,9.66,,standard,1414.17,,no,,126.27181708443837,high_spent_medium_value_payments,645.5162131599027,2024-01-01,
cus_0x2c0a,32625.59,,,,,4,"home equity loan, not specified, student loan, mortgage loan",,10,7.55,,good,177.9,,no,,123.76649078186688,high_spent_medium_value_payments,345.3884177876362,2024-08-01,
cus_0x2c13,15591.37,,,,,2,"not specified, credit-builder loan",,15,18.5,,standard,1314.77,,yes,,131.82826899507612,low_spent_small_value_payments,276.743320291239,2023-06-01,
cus_0x2c14,38458.71,,,,,0,"",,0,9.77,,unknown,855.44,,nm,,167.90021143667906,low_spent_large_value_payments,413.7890385633209,2023-09-01,
cus_0x2c15,17790.73,,,,,6,"personal loan, student loan, credit-builder loan, auto loan, debt consolidation loan, not specified",,25,17.22,,bad,4373.57,,yes,,37.52138308494747,high_spent_medium_value_payments,277.9199914921864,2024-08-01,
cus_0x2c1a,8609.79,,,,,5,"home equity loan, mortgage loan, auto loan, student loan, payday loan",,23,24.1,,bad,3688.7,,nm,,33.39379590330121,unknown,262.92334725628416,2024-04-01,
cus_0x2c22,23625.55,,,,,1,personal loan,,16,12.37,,standard,43.28,,nm,,26.35360960534912,high_spent_medium_value_payments,425.2547731499781,2023-06-01,
cus_0x2c2d,101173.8,,,,,2,"credit-builder loan, debt consolidation loan",,8,8.09,,standard,85.31,,no,,155.86405527634375,high_spent_small_value_payments,775.6446920359075,2023-12-01,
cus_0x2c31,173196.32,,,,,1,home equity loan,,5,6.06,,unknown,967.23,,no,,1563.5128933226804,low_spent_small_value_payments,44.478873696198896,2024-07-01,
cus_0x2c32,7823.985,,,,,2,"not specified, home equity loan",,25,8.53,,bad,2193.11,,yes,,32.45435390391741,low_spent_medium_value_payments,296.1186629043984,2023-06-01,
cus_0x2c34,86492.88,,,,,3,"mortgage loan, debt consolidation loan, credit-builder loan",,15,5.16,,standard,269.63,,no,,224.83352657972827,high_spent_medium_value_payments,560.3939225013318,2023-12-01,
cus_0x2c3c,,,,,,7,"home equity loan, payday loan, not specified, debt consolidation loan, auto loan, credit-builder loan, mortgage loan",,16,1.46,,bad,1500.09,,yes,,44.06228906220249,high_spent_small_value_payments,291.74432425351915,2024-02-01,
cus_0x2c3e,12426.29,,,,,3,"payday loan, debt consolidation loan, personal loan",,16,17.14,,standard,1399.81,,yes,,96.50922502547672,low_spent_small_value_payments,268.6412931828856,2023-11-01,
cus_0x2c4f,,,,,,0,"",,16,4.9,,standard,1048.97,,no,,85.51133154118304,high_spent_medium_value_payments,417.1710017921503,2024-07-01,
cus_0x2c6a,99995.22,,,,,1,debt consolidation loan,,4,11.32,,good,526.8,,no,,163.4775879801384,high_spent_medium_value_payments,876.1875743784192,2023-05-01,
cus_0x2c6f,17983.29,,,,,4,"credit-builder loan, not specified, debt consolidation loan, mortgage loan",,16,24.71,,unknown,3978.66,,yes,,124.20968743801926,low_spent_small_value_payments,228.10069702341133,2023-04-01,
cus_0x2c75,168682.56,,,,,2,"mortgage loan, auto loan",,9,11.64,,unknown,463.57,,no,,290.0053471906392,high_spent_large_value_payments,1056.1289113947234,2024-05-01,
cus_0x2c81,14954.745,,,,,4,"not specified, mortgage loan, payday loan, student loan",,13,14.91,,unknown,255.76,,yes,,79.00090876961919,low_spent_small_value_payments,289.75422463032425,2023-09-01,
cus_0x2c8d,29097.82,,,,,4,"not specified, credit-builder loan, personal loan, student loan",,13,7.79,,standard,1079.72,,yes,,303.49131342035264,low_spent_small_value_payments,144.11240983552344,2024-09-01,
cus_0x2c90,54695.22,,,,,6,"home equity loan, auto loan, student loan, payday loan, not specified, mortgage loan",,13,8.88,,unknown,2667.13,,yes,,183.92256351012864,high_spent_medium_value_payments,341.698912343791,2023-08-01,
cus_0x2c94,31816.07,,,,,4,"mortgage loan, auto loan, home equity loan, student loan",,14,13.8,,standard,4.82,,yes,,58.28731106037331,high_spent_large_value_payments,320.52021401535814,2024-04-01,
cus_0x2c99,9648.22,,,,,5,"home equity loan, personal loan, payday loan, auto loan, credit-builder loan",,20,1.07,,unknown,2505.92,,yes,,109.1565844795074,low_spent_small_value_payments,221.25588130528047,2023-05-01,
cus_0x2cab,58651.88,,,,,2,"payday loan, auto loan",,23,7.19,,unknown,1760.86,,yes,,,low_spent_medium_value_payments,407.8924135133242,2023-12-01,
cus_0x2cad,36592.92,,,,,2,"not specified, debt consolidation loan",,13,4.98,,standard,1301.92,,yes,,54.95079476206698,high_spent_medium_value_payments,442.2072647696488,2023-02-01,
cus_0x2cb1,42021.7,,,,,3,"auto loan, credit-builder loan, not specified",,12,10.93,,standard,271.56,,no,,33.946885298052685,high_spent_large_value_payments,435.7166095802932,2023-05-01,
cus_0x2cbc,105997.47,,,,,0,"",,3,2.85,,good,1023.62,,no,,214.71523438342518,high_spent_large_value_payments,896.3970156165747,2024-12-01,
cus_0x2cc2,39566.48,,,,,3,"mortgage loan, personal loan, not specified",,14,6.15,,unknown,1917.58,,yes,,189.29901277928573,low_spent_small_value_payments,342.0133719718399,2023-02-01,
cus_0x2cd9,8969.265,,,,,4,"debt consolidation loan, credit-builder loan, mortgage loan, personal loan",,17,2.97,,bad,2721.14,,yes,,57.49168782031791,low_spent_large_value_payments,251.87347769016625,2023-04-01,
cus_0x2cdf,8312.495,,,,,3,"credit-builder loan, student loan, payday loan",,17,7.71,,standard,1803.31,,yes,,80.4044801025593,low_spent_small_value_payments,278.81005982057167,2023-06-01,
cus_0x2ce9,22723.19,,,,,3,"payday loan, credit-builder loan, not specified",,13,9.47,,unknown,379.73,,no,,69.91950987258971,high_spent_medium_value_payments,296.09339308907425,2023-12-01,
cus_0x2d03,,,,,,0,"",,8,1.57,,good,43.6,,no,,52.44700877830647,low_spent_medium_value_payments,367.1602412216935,2023-10-01,
cus_0x2d05,30910.68,,,,,3,"mortgage loan, payday loan, home equity loan",,20,15.53,,standard,392.56,,yes,,26.07282446626463,high_spent_large_value_payments,396.4074649004124,2023-07-01,
cus_0x2d14,18995.89,,,,,0,"",,2,8.42,,good,953.75,,no,,97.50682680313987,low_spent_medium_value_payments,342.29225653019336,2024-01-01,
cus_0x2d16,15335.895,,,,,3,"student loan, auto loan, home equity loan",,0,3.16,,good,628.85,,no,,58.772462812448644,low_spent_small_value_payments,298.255382646643,2024-11-01,
cus_0x2d25,48496.74,,,,,4,"home equity loan, not specified, mortgage loan, credit-builder loan",,9,17.18,,unknown,946.27,,yes,,61.55660661910849,high_spent_large_value_payments,406.8793483180061,2023-11-01,
cus_0x2d27,42277.83,,,,,1,debt consolidation loan,,4216,12.59,,standard,1469.21,,yes,,82.48482514874415,high_spent_large_value_payments,470.51882064192137,2023-12-01,
cus_0x2d3a,8933809.0,,,,,1,home equity loan,,8,1.4,,good,64.38,,no,,607.4845880589912,low_spent_medium_value_payments,249.6578183278999,2023-06-01,
cus_0x2d48,132180.24,,,,,2,"personal loan, not specified",,5,-0.4800000000000004,,unknown,747.86,,no,,207.0658472783252,high_spent_medium_value_payments,999.6743187942508,2024-06-01,
cus_0x2d50,32078.72,,,,,5,"mortgage loan, auto loan, not specified, payday loan, debt consolidation loan",,20,26.24,,bad,2556.12,,yes,,,high_spent_small_value_payments,301.65008440790365,2023-09-01,
cus_0x2d52,126971.0,,,,,2,"credit-builder loan, auto loan",,1,11.83,,good,772.58,,no,,541.6190535321011,high_spent_small_value_payments,492.14373092689146,2024-06-01,
cus_0x2d5a,35247.02,,,,,2,"not specified, payday loan",,22,9.12,,bad,1630.99,,yes,,28.751440734948808,high_spent_large_value_payments,459.76171942009233,2024-08-01,
cus_0x2d78,45408.84,,,,,5,"not specified, student loan, mortgage loan, credit-builder loan, debt consolidation loan",,18,8.01,,bad,1959.01,,yes,,173.84408464638943,high_spent_small_value_payments,348.7863863841738,2023-07-01,
cus_0x2d7e,84673.2,,,,,3,"home equity loan, student loan, not specified",,5,2.09,,good,777.89,,no,,257.0584561993654,high_spent_medium_value_payments,577.7500440648073,2025-01-01,
